serialNo,name,date,amount,category
1877,Data Plan,2021-11-28,3742.17,Communication
1878,Toll,2021-11-17,6925.22,Travel
1879,Streaming Service,2021-11-09,7210.05,Entertainment
1880,Ride Sharing,2021-11-12,1916.76,Transportation
1881,Streaming Service,2021-11-06,7095.12,Entertainment
1882,Sports Event,2021-11-28,8215.19,Entertainment
1883,Vegetables,2021-11-18,6073.45,Food
1884,Parking,2021-11-02,8099.80,Transportation
1885,SIM Card,2021-11-07,5741.45,Communication
1886,Doctor Visit,2021-11-11,5952.77,Medical
1887,Doctor Visit,2021-11-25,2449.09,Medical
1888,Cafe,2021-11-02,923.90,Food
1889,Club,2021-11-07,3400.01,Entertainment
1890,Hospital Bill,2021-11-20,7412.80,Medical
1891,Fitness Class,2021-11-01,5798.05,Sports
1892,Train,2021-11-01,9954.43,Transportation
1893,Online Course,2021-11-14,5231.10,Education
1894,Workshop,2021-11-11,5479.47,Education
1895,Theater,2021-11-26,4583.94,Entertainment
1896,Club,2021-11-14,4477.61,Entertainment
1897,Laundry,2021-11-17,9991.48,Others
1898,Swimming,2021-11-23,5669.76,Sports
1899,Seminar,2021-11-27,4521.55,Education
1900,Swimming,2021-11-24,6415.62,Sports
1901,Tuition,2021-12-04,8385.67,Education
1902,Tennis,2021-12-06,56.64,Sports
1903,Shoes,2021-12-22,3385.87,Clothing
1904,Restaurant,2021-12-23,8235.80,Food
1905,Therapy,2021-12-14,4089.13,Medical
1906,Travel Insurance,2021-12-02,8526.48,Travel
1907,SIM Card,2021-12-15,5570.81,Communication
1908,Club,2021-12-19,3444.73,Entertainment
1909,Water Bill,2021-12-21,2002.13,Home
1910,Vegetables,2021-12-07,5523.93,Food
1911,Appliance,2021-12-23,5051.37,Home
1912,Swimming,2021-12-28,3799.69,Sports
1913,Books,2021-12-22,6414.75,Education
1914,Fuel,2021-12-11,6471.23,Transportation
1915,Shirt,2021-12-18,1090.35,Clothing
1916,Taxi,2021-12-03,2981.70,Travel
1917,Tennis,2021-12-15,3202.00,Sports
1918,Backpack,2021-12-07,7411.53,Education
1919,Cruise,2021-12-05,3160.23,Travel
1920,Gym,2021-12-21,8961.35,Sports
1921,Calling Card,2021-12-25,5651.37,Communication
1922,Taxi,2021-12-20,9935.50,Transportation
1923,Travel Insurance,2021-12-22,3766.46,Travel
1924,Fast Food,2021-12-02,5222.29,Food
1925,Cafe,2021-12-07,8911.91,Food
1926,Theater,2021-12-18,5883.19,Entertainment
1927,Online Course,2021-12-21,8744.55,Education
1928,Jeans,2021-12-04,8590.28,Clothing
1929,Seminar,2021-12-09,7608.33,Education
1930,Jeans,2021-12-18,1519.10,Clothing
1931,Bank Fee,2021-12-27,4506.16,Others
1932,Shirt,2021-12-24,1970.67,Clothing
1933,Socks,2021-12-28,4786.61,Clothing
1934,Karaoke,2021-12-11,4833.05,Entertainment
1935,Doctor Visit,2021-12-24,8787.50,Medical
1936,Scooter,2021-12-08,3935.87,Transportation
1937,Postage,2021-12-13,517.37,Communication
1938,Karaoke,2021-12-05,422.31,Entertainment
1939,Rental Car,2021-12-04,8118.28,Travel
1940,Dress,2021-12-15,4985.38,Clothing
1941,Concert,2021-12-13,7774.45,Entertainment
1942,Mortgage,2021-12-19,6093.04,Home
1943,Rent,2021-12-02,7834.83,Home
1944,Internet,2021-12-15,3762.06,Communication
1945,Health Check,2021-12-08,3185.52,Medical
1946,Online Course,2021-12-23,4448.34,Education
1947,Charity,2021-12-22,8719.84,Others
1948,Train,2021-12-04,6145.31,Travel
1949,Gas,2021-12-13,3823.58,Home
1950,Bicycle,2021-12-28,7661.83,Transportation
1951,Coat,2021-12-24,147.98,Clothing
1952,Socks,2021-12-28,5716.49,Clothing
1953,Donation,2021-12-06,9919.31,Others
1954,Mortgage,2021-12-20,2929.74,Home
1955,Books,2021-12-16,1278.25,Education
1956,Medicine,2021-12-16,1043.54,Medical
1957,Sports Event,2021-12-21,7522.93,Entertainment
1958,Music Festival,2021-12-28,7599.63,Entertainment
1959,Concert,2021-12-09,8739.28,Entertainment
1960,Water Bill,2021-12-06,2943.40,Home
1961,Surgery,2021-12-07,5010.02,Medical
1962,Books,2021-12-23,8274.46,Education
1963,Pen,2021-12-17,8574.76,Education
1964,Tennis,2021-12-02,9349.38,Sports
1965,Yoga,2021-12-09,343.30,Sports
1966,Toll,2021-12-02,9274.18,Travel
1967,Cafe,2021-12-09,9858.73,Food
1968,Bicycle,2021-12-14,7880.17,Transportation
1969,Visa Fee,2021-12-15,2728.88,Travel
1970,Health Check,2021-12-20,7876.67,Medical
1971,Football,2021-12-27,9183.45,Sports
1972,Eye Exam,2021-12-18,3857.71,Medical
1973,Hospital Bill,2021-12-27,396.96,Medical
1974,Appliance,2021-12-27,4578.87,Home
1975,Fruits,2021-12-05,5560.88,Food
1976,Cafe,2021-12-03,6943.75,Food
1977,Bicycle,2021-12-01,9105.63,Transportation
1978,Taxi,2021-12-05,3693.03,Transportation
1979,Medicine,2021-12-27,5594.76,Medical
1980,Workshop,2021-12-05,8154.11,Education
1981,Jacket,2021-12-17,2773.03,Clothing
1982,Vaccination,2021-12-20,5172.59,Medical
1983,Game,2021-12-24,1946.80,Entertainment
1984,Fuel,2021-12-20,2152.22,Travel
1985,Sports Event,2021-12-14,1583.42,Entertainment
1986,Books,2021-12-16,2983.80,Education
1987,Karaoke,2021-12-05,5032.52,Entertainment
1988,Bicycle,2021-12-01,185.32,Transportation
1989,Shirt,2021-12-02,2943.11,Clothing
1990,Cafe,2021-12-10,2040.36,Food
1991,Dental Check,2021-12-05,2513.44,Medical
1992,Surgery,2021-12-22,4234.35,Medical
1993,Data Plan,2021-12-06,5919.65,Communication
1994,Toll,2021-12-25,7872.27,Travel
1995,Lottery,2021-12-23,4338.74,Others
1996,Electricity,2021-12-11,5566.92,Home
1997,Hospital Bill,2021-12-10,9771.71,Medical
1998,Basketball,2021-12-24,2516.04,Sports
1999,Swimming,2021-12-02,9982.83,Sports
2000,Stationery,2021-12-17,5445.69,Education
2001,Lottery,2022-01-28,2400.42,Others
2002,Travel Insurance,2022-01-19,655.51,Travel
2003,SIM Card,2022-01-03,8681.24,Communication
2004,VPN,2022-01-20,7563.59,Communication
2005,Shirt,2022-01-11,9818.25,Clothing
2006,Laundry,2022-01-05,3453.66,Others
2007,Amusement Park,2022-01-22,2879.29,Entertainment
2008,Running,2022-01-06,4239.26,Sports
2009,Belt,2022-01-25,5483.05,Clothing
2010,Internet,2022-01-21,5676.27,Home
2011,Phone Bill,2022-01-11,3028.10,Communication
2012,Roaming,2022-01-21,5632.27,Communication
2013,Tennis,2022-01-18,3609.96,Sports
2014,Karaoke,2022-01-20,1863.87,Entertainment
2015,Books,2022-01-15,5297.35,Education
2016,Jeans,2022-01-18,9347.58,Clothing
2017,Shirt,2022-01-13,7013.93,Clothing
2018,Music Festival,2022-01-03,6271.74,Entertainment
2019,Stationery,2022-01-02,3502.87,Education
2020,Eye Exam,2022-01-08,3839.03,Medical
2021,Subscription,2022-01-19,5273.57,Communication
2022,Tennis,2022-01-19,965.34,Sports
2023,Insurance,2022-01-20,8623.72,Medical
2024,Storage,2022-01-13,5389.06,Others
2025,Gift,2022-01-26,7427.28,Others
2026,Movie,2022-01-13,6096.75,Entertainment
2027,Shirt,2022-01-19,3893.66,Clothing
2028,Streaming Service,2022-01-18,1322.26,Entertainment
2029,Sports Event,2022-01-09,4275.19,Entertainment
2030,Seminar,2022-01-27,4171.16,Education
2031,Exam Fee,2022-01-20,7762.90,Education
2032,Cafe,2022-01-19,3294.81,Food
2033,Scarf,2022-01-07,6669.70,Clothing
2034,Parking,2022-01-25,9445.50,Transportation
2035,Bicycle,2022-01-28,4094.20,Transportation
2036,Taxi,2022-01-13,1348.61,Travel
2037,Streaming Service,2022-01-07,4660.37,Entertainment
2038,Eye Exam,2022-01-05,5564.38,Medical
2039,Doctor Visit,2022-01-19,9745.35,Medical
2040,Theater,2022-01-06,6380.17,Entertainment
2041,Music Festival,2022-01-20,6273.13,Entertainment
2042,Workshop,2022-01-25,7724.81,Education
2043,Vegetables,2022-01-24,8080.12,Food
2044,Roaming,2022-01-07,8214.67,Communication
2045,Exam Fee,2022-01-01,1046.76,Education
2046,Bicycle,2022-01-02,8054.24,Transportation
2047,Internet,2022-01-21,5151.61,Home
2048,Bank Fee,2022-01-01,4781.41,Others
2049,Storage,2022-01-17,1286.42,Others
2050,Game,2022-01-09,5913.33,Entertainment
2051,Visa Fee,2022-01-18,8354.10,Travel
2052,Books,2022-01-11,5893.21,Education
2053,Notebook,2022-01-24,8655.04,Education
2054,Backpack,2022-01-09,1758.54,Education
2055,Hotel,2022-01-02,4379.70,Travel
2056,Bus,2022-01-22,354.52,Transportation
2057,Fitness Class,2022-01-21,5782.20,Sports
2058,Gift,2022-01-23,3285.53,Others
2059,Travel Insurance,2022-01-13,6556.22,Travel
2060,Cycling,2022-01-01,3945.05,Sports
2061,Workshop,2022-01-01,9109.23,Education
2062,Water Bill,2022-01-21,7261.16,Home
2063,Notebook,2022-01-24,602.82,Education
2064,Taxi,2022-01-15,3850.41,Travel
2065,Hospital Bill,2022-01-14,2762.33,Medical
2066,Online Course,2022-01-01,1506.62,Education
2067,Internet,2022-01-25,8145.66,Communication
2068,Stationery,2022-01-09,3183.34,Education
2069,Socks,2022-01-01,6749.79,Clothing
2070,Mortgage,2022-01-23,8148.40,Home
2071,Toll,2022-01-03,4220.54,Travel
2072,Notebook,2022-01-07,3144.99,Education
2073,Amusement Park,2022-01-19,7996.38,Entertainment
2074,Backpack,2022-01-18,3417.67,Education
2075,Cleaning,2022-01-08,9796.40,Home
2076,Fast Food,2022-01-28,1317.68,Food
2077,Karaoke,2022-01-23,7524.38,Entertainment
2078,Cleaning,2022-01-02,3556.48,Home
2079,Cycling,2022-01-13,8255.88,Sports
2080,Vegetables,2022-01-16,2510.27,Food
2081,Scooter,2022-01-08,7052.90,Transportation
2082,Restaurant,2022-01-10,2365.98,Food
2083,Jacket,2022-01-15,6594.41,Clothing
2084,Security,2022-01-21,2569.78,Others
2085,Swimming,2022-01-12,4273.65,Sports
2086,Eye Exam,2022-01-14,3375.15,Medical
2087,Dress,2022-01-12,2364.56,Clothing
2088,Scooter,2022-01-20,8676.88,Transportation
2089,Toll,2022-01-26,8615.26,Travel
2090,Football,2022-01-12,626.45,Sports
2091,Cruise,2022-01-14,7095.73,Travel
2092,Belt,2022-01-14,156.54,Clothing
2093,Sports Event,2022-01-05,4494.54,Entertainment
2094,Amusement Park,2022-01-25,4496.05,Entertainment
2095,Bicycle,2022-01-03,1038.11,Transportation
2096,Charity,2022-01-16,6784.57,Others
2097,Mobile Recharge,2022-01-05,583.42,Communication
2098,Roaming,2022-01-08,3331.31,Communication
2099,Mortgage,2022-01-27,3726.22,Home
2100,Gas,2022-01-09,4595.62,Home
2101,Hospital Bill,2022-02-09,9536.92,Medical
2102,Storage,2022-02-23,1059.58,Others
2103,Electricity,2022-02-01,2462.47,Home
2104,Exam Fee,2022-02-23,9479.13,Education
2105,Groceries,2022-02-21,4661.81,Food
2106,Rental Car,2022-02-24,7719.90,Travel
2107,Theater,2022-02-16,9658.16,Entertainment
2108,Gym,2022-02-18,6706.15,Sports
2109,Tuition,2022-02-02,8489.09,Education
2110,Health Check,2022-02-24,7803.40,Medical
2111,Donation,2022-02-23,8652.99,Others
2112,Movie,2022-02-06,7202.58,Entertainment
2113,Lottery,2022-02-15,5561.68,Others
2114,Gift,2022-02-01,4607.69,Others
2115,Books,2022-02-04,941.43,Education
2116,Calling Card,2022-02-07,6881.47,Communication
2117,Appliance,2022-02-20,1472.02,Home
2118,Bus,2022-02-20,9366.61,Transportation
2119,Mortgage,2022-02-27,3652.68,Home
2120,Jacket,2022-02-07,970.04,Clothing
2121,Hospital Bill,2022-02-26,6061.46,Medical
2122,Laundry,2022-02-03,9533.25,Others
2123,Train,2022-02-13,7945.59,Transportation
2124,Gift,2022-02-11,3105.18,Others
2125,Doctor Visit,2022-02-18,8472.59,Medical
2126,Insurance,2022-02-08,4893.09,Medical
2127,Concert,2022-02-15,4769.73,Entertainment
2128,Taxi,2022-02-28,6206.51,Transportation
2129,Pet,2022-02-21,9047.66,Others
2130,Shirt,2022-02-15,758.27,Clothing
2131,Internet,2022-02-11,9108.14,Communication
2132,Shirt,2022-02-18,5251.71,Clothing
2133,Basketball,2022-02-24,5875.63,Sports
2134,Running,2022-02-26,4367.59,Sports
2135,Storage,2022-02-24,173.11,Others
2136,Amusement Park,2022-02-19,1757.33,Entertainment
2137,Train,2022-02-27,9827.77,Transportation
2138,Basketball,2022-02-15,1486.95,Sports
2139,Tuition,2022-02-26,2559.33,Education
2140,Fitness Class,2022-02-28,2815.54,Sports
2141,Appliance,2022-02-22,3025.10,Home
2142,Vaccination,2022-02-13,222.09,Medical
2143,Belt,2022-02-05,6006.35,Clothing
2144,Snacks,2022-02-17,3760.58,Food
2145,Electricity,2022-02-27,4902.19,Home
2146,Concert,2022-02-24,3770.79,Entertainment
2147,Shoes,2022-02-20,4343.91,Clothing
2148,Jeans,2022-02-06,4003.96,Clothing
2149,Shoes,2022-02-13,6120.36,Clothing
2150,Groceries,2022-02-14,3137.46,Food
2151,Theater,2022-02-18,3839.01,Entertainment
2152,Basketball,2022-02-09,3403.72,Sports
2153,Ride Sharing,2022-02-16,937.91,Transportation
2154,Cycling,2022-02-06,1316.29,Sports
2155,Pet,2022-02-20,4496.98,Others
2156,Therapy,2022-02-27,2739.53,Medical
2157,Toll,2022-02-25,2802.62,Travel
2158,Bank Fee,2022-02-24,1675.75,Others
2159,Notebook,2022-02-06,1973.63,Education
2160,Pen,2022-02-27,1378.93,Education
2161,VPN,2022-02-03,650.74,Communication
2162,Basketball,2022-02-13,924.54,Sports
2163,Notebook,2022-02-25,6446.75,Education
2164,Fuel,2022-02-18,3137.61,Travel
2165,Mobile Recharge,2022-02-20,4284.74,Communication
2166,Doctor Visit,2022-02-03,3896.24,Medical
2167,Karaoke,2022-02-16,4917.27,Entertainment
2168,Restaurant,2022-02-19,9809.61,Food
2169,Insurance,2022-02-03,5190.29,Medical
2170,Security,2022-02-09,8011.37,Others
2171,Running,2022-02-10,1828.97,Sports
2172,Amusement Park,2022-02-08,3213.27,Entertainment
2173,Bicycle,2022-02-09,6267.48,Transportation
2174,Ride Sharing,2022-02-25,646.64,Transportation
2175,Fuel,2022-02-28,6885.07,Transportation
2176,Eye Exam,2022-02-20,6176.92,Medical
2177,VPN,2022-02-03,1653.87,Communication
2178,Music Festival,2022-02-09,9235.99,Entertainment
2179,Seminar,2022-02-14,3669.20,Education
2180,Health Check,2022-02-04,9381.29,Medical
2181,Phone Bill,2022-02-01,3850.21,Communication
2182,Furniture,2022-02-14,3227.04,Home
2183,Streaming Service,2022-02-24,3425.61,Entertainment
2184,Stationery,2022-02-06,5537.66,Education
2185,Club,2022-02-18,8581.79,Entertainment
2186,Charity,2022-02-28,7810.92,Others
2187,Bank Fee,2022-02-06,6048.79,Others
2188,Subscription,2022-02-25,6503.82,Communication
2189,Water Bill,2022-02-22,5041.21,Home
2190,Internet,2022-02-14,7748.59,Home
2191,Club,2022-02-25,6324.06,Entertainment
2192,Fast Food,2022-02-27,4701.68,Food
2193,Toll,2022-02-04,8674.20,Travel
2194,Appliance,2022-02-08,1807.81,Home
2195,Tuition,2022-02-20,5739.16,Education
2196,Metro,2022-02-15,1776.94,Transportation
2197,Fuel,2022-02-11,7425.58,Travel
2198,Train,2022-02-14,3803.52,Travel
2199,Yoga,2022-02-04,3321.47,Sports
2200,Internet,2022-02-17,8001.86,Home
2201,Backpack,2022-03-27,4337.23,Education
2202,Stationery,2022-03-17,8351.74,Education
2203,Socks,2022-03-24,3997.85,Clothing
2204,Internet,2022-03-26,5372.40,Home
2205,Lottery,2022-03-04,2309.16,Others
2206,Cycling,2022-03-11,8293.95,Sports
2207,Shirt,2022-03-21,8836.86,Clothing
2208,Theater,2022-03-15,2120.89,Entertainment
2209,Shirt,2022-03-21,2918.59,Clothing
2210,Doctor Visit,2022-03-11,2240.21,Medical
2211,Vaccination,2022-03-22,3396.66,Medical
2212,Parking,2022-03-13,4251.66,Transportation
2213,Amusement Park,2022-03-10,3617.99,Entertainment
2214,Visa Fee,2022-03-15,3208.69,Travel
2215,Accessories,2022-03-15,3524.70,Others
2216,Belt,2022-03-27,344.38,Clothing
2217,Notebook,2022-03-08,7789.46,Education
2218,Cruise,2022-03-10,3900.52,Travel
2219,Rent,2022-03-15,244.81,Home
2220,Workshop,2022-03-18,9589.92,Education
2221,Internet,2022-03-22,2005.95,Communication
2222,Health Check,2022-03-28,7247.23,Medical
2223,Train,2022-03-15,6342.83,Travel
2224,Karaoke,2022-03-21,4167.87,Entertainment
2225,Train,2022-03-09,8949.38,Travel
2226,Ride Sharing,2022-03-12,8207.79,Transportation
2227,Hat,2022-03-26,9156.03,Clothing
2228,Hat,2022-03-08,7949.79,Clothing
2229,Gym,2022-03-20,4610.74,Sports
2230,Bus,2022-03-28,3084.80,Transportation
2231,Gift,2022-03-06,1084.99,Others
2232,Seminar,2022-03-12,2847.75,Education
2233,Online Course,2022-03-07,718.69,Education
2234,Train,2022-03-12,1157.07,Transportation
2235,Mobile Recharge,2022-03-16,139.07,Communication
2236,Meat,2022-03-23,2125.05,Food
2237,Shirt,2022-03-11,6026.00,Clothing
2238,Backpack,2022-03-07,3498.88,Education
2239,Hospital Bill,2022-03-10,8685.35,Medical
2240,Hat,2022-03-23,8982.51,Clothing
2241,Stationery,2022-03-17,956.91,Education
2242,Travel Insurance,2022-03-18,3312.86,Travel
2243,Gift,2022-03-26,6771.55,Others
2244,Shirt,2022-03-22,8813.29,Clothing
2245,Hospital Bill,2022-03-17,5571.93,Medical
2246,Socks,2022-03-04,8858.57,Clothing
2247,Taxi,2022-03-14,7527.08,Transportation
2248,Online Course,2022-03-04,5232.71,Education
2249,Cruise,2022-03-21,7496.69,Travel
2250,Books,2022-03-21,7855.29,Education
2251,Streaming Service,2022-03-11,7143.56,Entertainment
2252,Accessories,2022-03-20,3181.51,Others
2253,Pen,2022-03-12,2380.07,Education
2254,Jeans,2022-03-12,1760.38,Clothing
2255,Roaming,2022-03-14,1167.04,Communication
2256,Electricity,2022-03-17,5221.78,Home
2257,Cycling,2022-03-19,2961.62,Sports
2258,Movie,2022-03-28,448.80,Entertainment
2259,Theater,2022-03-15,3561.94,Entertainment
2260,Football,2022-03-20,4845.48,Sports
2261,Cycling,2022-03-11,6844.38,Sports
2262,Game,2022-03-09,6669.57,Entertainment
2263,Hotel,2022-03-11,2662.17,Travel
2264,Belt,2022-03-12,2437.80,Clothing
2265,Parking,2022-03-15,4095.08,Transportation
2266,Dental Check,2022-03-09,7046.89,Medical
2267,Pen,2022-03-22,1954.28,Education
2268,Gym,2022-03-01,3821.32,Sports
2269,Vegetables,2022-03-22,2028.80,Food
2270,Seminar,2022-03-15,8444.34,Education
2271,Therapy,2022-03-13,1700.46,Medical
2272,Roaming,2022-03-20,8241.84,Communication
2273,Pet,2022-03-27,2399.05,Others
2274,Cleaning,2022-03-12,8091.28,Home
2275,Gas,2022-03-09,8130.11,Home
2276,Seminar,2022-03-10,7372.51,Education
2277,Workshop,2022-03-05,948.29,Education
2278,Metro,2022-03-02,2582.31,Transportation
2279,Cleaning,2022-03-27,7765.13,Home
2280,Fitness Class,2022-03-15,8353.71,Sports
2281,Fitness Class,2022-03-25,7920.03,Sports
2282,Belt,2022-03-15,2940.68,Clothing
2283,Toll,2022-03-21,2521.76,Travel
2284,Insurance,2022-03-25,3243.41,Medical
2285,Internet,2022-03-01,2684.05,Home
2286,Cycling,2022-03-05,3692.96,Sports
2287,Cycling,2022-03-10,7839.00,Sports
2288,Rental Car,2022-03-26,1735.03,Travel
2289,Basketball,2022-03-02,2134.97,Sports
2290,Hat,2022-03-16,1499.06,Clothing
2291,Sports Event,2022-03-17,6691.25,Entertainment
2292,Appliance,2022-03-17,8459.48,Home
2293,Hotel,2022-03-14,7654.95,Travel
2294,Karaoke,2022-03-02,2057.88,Entertainment
2295,Laundry,2022-03-06,2834.39,Others
2296,Pen,2022-03-07,7872.98,Education
2297,Snacks,2022-03-20,8014.60,Food
2298,Sports Event,2022-03-21,9472.08,Entertainment
2299,Train,2022-03-23,4703.89,Transportation
2300,Roaming,2022-03-03,4961.22,Communication
2301,Phone Bill,2022-04-15,3779.88,Communication
2302,Fitness Class,2022-04-23,1317.42,Sports
2303,Postage,2022-04-10,190.00,Communication
2304,Workshop,2022-04-04,5764.62,Education
2305,Train,2022-04-17,8591.40,Transportation
2306,Train,2022-04-01,5099.01,Transportation
2307,Club,2022-04-18,8330.34,Entertainment
2308,Hat,2022-04-21,2204.30,Clothing
2309,Gas,2022-04-08,1247.46,Home
2310,Laundry,2022-04-27,7263.05,Others
2311,Mortgage,2022-04-24,628.94,Home
2312,Charity,2022-04-28,7310.88,Others
2313,Lottery,2022-04-01,7813.99,Others
2314,Streaming Service,2022-04-23,1876.89,Entertainment
2315,Tennis,2022-04-17,7524.27,Sports
2316,Workshop,2022-04-09,3531.43,Education
2317,Tennis,2022-04-25,4830.82,Sports
2318,Gift,2022-04-06,5860.29,Others
2319,Jeans,2022-04-26,1833.37,Clothing
2320,Fitness Class,2022-04-02,2191.43,Sports
2321,Dress,2022-04-20,9415.09,Clothing
2322,Karaoke,2022-04-08,2473.87,Entertainment
2323,Delivery,2022-04-22,6691.66,Food
2324,Running,2022-04-03,2133.19,Sports
2325,Gas,2022-04-05,417.20,Home
2326,Concert,2022-04-25,1057.92,Entertainment
2327,Maintenance,2022-04-01,7944.76,Home
2328,Gift,2022-04-15,5742.03,Others
2329,Pen,2022-04-11,6437.09,Education
2330,Mobile Recharge,2022-04-05,755.72,Communication
2331,Belt,2022-04-19,7823.48,Clothing
2332,Jacket,2022-04-08,2580.62,Clothing
2333,Parking,2022-04-10,2154.39,Transportation
2334,Books,2022-04-25,1210.98,Education
2335,Gas,2022-04-08,8294.03,Home
2336,Furniture,2022-04-27,5354.91,Home
2337,Notebook,2022-04-10,4264.25,Education
2338,Coat,2022-04-05,239.81,Clothing
2339,Online Course,2022-04-26,1693.93,Education
2340,Insurance,2022-04-14,5235.21,Medical
2341,Karaoke,2022-04-11,1585.27,Entertainment
2342,Workshop,2022-04-10,6503.29,Education
2343,Rental Car,2022-04-25,6905.13,Travel
2344,Health Check,2022-04-06,8236.59,Medical
2345,Theater,2022-04-27,8205.24,Entertainment
2346,Medicine,2022-04-04,1718.24,Medical
2347,Laundry,2022-04-18,8752.57,Others
2348,SIM Card,2022-04-14,1330.48,Communication
2349,Flight,2022-04-08,187.10,Travel
2350,Club,2022-04-08,366.63,Entertainment
2351,Pet,2022-04-19,6491.54,Others
2352,Pen,2022-04-12,8240.76,Education
2353,Cafe,2022-04-25,9965.70,Food
2354,Basketball,2022-04-16,9958.62,Sports
2355,Gas,2022-04-08,6082.65,Home
2356,Cycling,2022-04-20,8343.63,Sports
2357,Jacket,2022-04-23,6467.27,Clothing
2358,Storage,2022-04-25,3002.13,Others
2359,Gift,2022-04-08,813.94,Others
2360,Travel Insurance,2022-04-05,3976.33,Travel
2361,Fruits,2022-04-27,2626.62,Food
2362,Lottery,2022-04-01,2996.74,Others
2363,Meat,2022-04-07,1320.08,Food
2364,Shoes,2022-04-20,2258.20,Clothing
2365,Taxi,2022-04-02,846.13,Travel
2366,Notebook,2022-04-16,4149.72,Education
2367,Rental Car,2022-04-13,8758.62,Travel
2368,Running,2022-04-25,7179.32,Sports
2369,Therapy,2022-04-01,9903.09,Medical
2370,Yoga,2022-04-12,7184.52,Sports
