serialNo,name,date,amount,category
1752,Coffee,2021-10-21,9027.89,Food
1753,Fine,2021-10-03,7610.33,Others
1754,Mortgage,2021-10-01,7732.62,Home
1755,Pants,2021-10-21,2897.97,Clothing
1756,Groceries,2021-10-20,3649.89,Food
1757,Phone Bill,2021-10-27,5583.29,Communication
1758,Lecture,2021-10-05,3618.79,Education
1759,Travel Guide,2021-10-12,4867.1,Travel
1760,Football,2021-10-15,4670.01,Sports
1761,Phone Bill,2021-10-23,7156.93,Communication
1762,Fast Food,2021-10-09,6223.68,Food
1763,Taxi,2021-10-17,9038.23,Transportation
1764,Subway,2021-10-16,7677.46,Transportation
1765,Cleaning,2021-10-22,846.66,Home
1766,Streaming Service,2021-10-22,1439.56,Entertainment
1767,Restaurant,2021-10-06,1785.09,Food
1768,Taxi,2021-10-02,1024.34,Transportation
1769,Health Check,2021-10-21,9532.67,Medical
1770,Utilities,2021-10-20,2757.89,Home
1771,Donation,2021-10-16,6879.05,Others
1772,Restaurant,2021-10-09,3022.34,Food
1773,Surgery,2021-10-14,3833.57,Medical
1774,Cycling,2021-10-18,7653.11,Sports
1775,Pet,2021-10-26,6575.79,Others
1776,Sweater,2021-10-02,8131.32,Clothing
1777,Dental,2021-10-08,9247.06,Medical
1778,Exhibition,2021-10-04,7407.79,Entertainment
1779,Books,2021-10-17,3843.28,Education
1780,Doctor Visit,2021-10-17,2716.2,Medical
1781,Mobile Recharge,2021-10-06,7950.28,Communication
1782,Fitness Class,2021-10-13,538.81,Sports
1783,KTV,2021-10-22,3087.74,Entertainment
1784,SIM Card,2021-10-05,3820.45,Communication
1785,Roaming,2021-10-22,4607.76,Communication
1786,Breakfast,2021-10-26,5640.75,Food
1787,Flight,2021-10-03,3146.04,Travel
1788,Ride Share,2021-10-17,4862.02,Transportation
1789,Restaurant,2021-10-16,6041.36,Food
1790,Tour Package,2021-10-03,2434.9,Travel
1791,Messenger App,2021-10-19,5241.21,Communication
1792,Dental,2021-10-27,9058.08,Medical
1793,Books,2021-10-04,1038.36,Education
1794,Fitness Class,2021-10-15,4961.52,Sports
1795,Nightclub,2021-10-13,8635.5,Entertainment
1796,Internet,2021-10-26,582.26,Home
1797,SIM Card,2021-10-28,6460.29,Communication
1798,VPN,2021-10-11,3264.2,Communication
1799,Car Maintenance,2021-10-11,2150.17,Transportation
1800,Travel Insurance,2021-10-15,8492.1,Travel
1801,Training,2021-11-07,2723.77,Education
1802,Dress,2021-11-14,3693.41,Clothing
1803,Luggage,2021-11-27,6209.28,Travel
1804,Theater,2021-11-19,5273.38,Entertainment
1805,VPN,2021-11-04,9481.52,Communication
1806,Travel Insurance,2021-11-22,332.18,Travel
1807,Online Course,2021-11-04,1019.37,Education
1808,Online Course,2021-11-25,4867.49,Education
1809,Lecture,2021-11-26,8602.56,Education
1810,Running,2021-11-28,6622.62,Sports
1811,Decor,2021-11-27,3185.47,Home
1812,Shoes,2021-11-14,6224.85,Clothing
1813,Bar,2021-11-24,7885.09,Entertainment
1814,Gym,2021-11-04,4167.45,Sports
1815,Mortgage,2021-11-05,6543.22,Home
1816,Dental,2021-11-05,7326.59,Medical
1817,Train Ticket,2021-11-27,7276.58,Transportation
1818,Rental Car,2021-11-23,2605.91,Travel
1819,Appliance,2021-11-10,3042.68,Home
1820,Ride Share,2021-11-20,5530.89,Transportation
1821,Subway,2021-11-28,5137.83,Transportation
1822,Basketball,2021-11-05,5435.48,Sports
1823,Dental,2021-11-16,6436.44,Medical
1824,Hotel,2021-11-21,8407.64,Travel
1825,Car Maintenance,2021-11-13,5146.51,Transportation
1826,Fax,2021-11-28,5737.08,Communication
1827,Utilities,2021-11-20,6593.88,Home
1828,Taxi,2021-11-21,4954.79,Travel
1829,Subway,2021-11-16,6431.29,Transportation
1830,Bakery,2021-11-03,5616.41,Food
1831,Eye Exam,2021-11-28,8234.53,Medical
1832,Fast Food,2021-11-17,8645.46,Food
1833,Fine,2021-11-03,2781.48,Others
1834,Utilities,2021-11-10,1790.37,Home
1835,Travel Guide,2021-11-07,8914.02,Travel
1836,Dress,2021-11-25,3251.72,Clothing
1837,Lecture,2021-11-08,4537.94,Education
1838,Lunch,2021-11-12,2809.29,Food
1839,SIM Card,2021-11-15,1345.07,Communication
1840,Swimming,2021-11-05,968.96,Sports
1841,Security,2021-11-17,9722.34,Home
1842,Socks,2021-11-27,6014.59,Clothing
1843,Cleaning,2021-11-06,5741.16,Home
1844,Cycling,2021-11-11,9422.38,Sports
1845,Bar,2021-11-19,7342.32,Entertainment
1846,Travel Insurance,2021-11-18,1623.99,Travel
1847,Decor,2021-11-22,9726.58,Home
1848,Health Check,2021-11-14,3683.98,Medical
1849,Football,2021-11-19,6405.24,Sports
1850,Miscellaneous,2021-11-03,4107.43,Others
1851,Amusement Park,2021-11-12,6012.13,Entertainment
1852,Tour Package,2021-11-23,7862.02,Travel
1853,Workshop,2021-11-11,9137.56,Education
1854,Restaurant,2021-11-10,2341.99,Food
1855,Football,2021-11-12,9821.9,Sports
1856,Cleaning,2021-11-10,790.99,Home
1857,Dinner,2021-11-11,1827.77,Food
1858,Breakfast,2021-11-10,6877.88,Food
1859,Delivery,2021-11-20,4918.18,Food
1860,Toll,2021-11-19,7136.95,Transportation
1861,Fast Food,2021-11-13,1163.25,Food
1862,Exam Fee,2021-11-15,349.97,Education
1863,Exhibition,2021-11-28,9354.16,Entertainment
1864,Groceries,2021-11-09,7420.38,Food
1865,Vaccine,2021-11-11,5586.29,Medical
1866,Tennis,2021-11-03,5858.36,Sports
1867,Parking,2021-11-05,909.42,Transportation
1868,Bus,2021-11-24,8272.24,Transportation
1869,Snacks,2021-11-18,434.19,Food
1870,Nightclub,2021-11-15,8445.83,Entertainment
1871,Delivery,2021-11-26,983.79,Food
1872,Cleaning,2021-11-19,6803.55,Home
1873,Furniture,2021-11-11,272.76,Home
1874,Repair,2021-11-11,700.69,Home
1875,Car Maintenance,2021-11-02,1792.62,Transportation
1876,Stationery,2021-11-04,365.92,Education
1877,Surgery,2021-11-15,711.37,Medical
1878,Bicycle,2021-11-10,3352.62,Transportation
1879,Taxi,2021-11-27,5646.26,Transportation
1880,Bus,2021-11-07,9870.87,Transportation
1881,VPN,2021-11-22,4272.32,Communication
1882,Flight,2021-11-21,1565.55,Travel
1883,Jacket,2021-11-26,6629.11,Clothing
1884,Hospital,2021-11-22,2353.64,Medical
1885,Laundry,2021-11-02,8943.06,Others
1886,Training,2021-11-06,3505.81,Education
1887,Dinner,2021-11-02,9176.34,Food
1888,Calling Card,2021-11-12,673.04,Communication
1889,Concert,2021-11-23,1300.07,Entertainment
1890,Snacks,2021-11-10,2422.27,Food
1891,Game,2021-11-10,8306.64,Entertainment
1892,Roaming,2021-11-06,4875.29,Communication
1893,Sweater,2021-11-19,3800.13,Clothing
1894,Football,2021-11-04,3725.8,Sports
1895,Toll,2021-11-17,7164.75,Transportation
1896,Dress,2021-11-25,756.04,Clothing
1897,Health Check,2021-11-16,7218.02,Medical
1898,Pants,2021-11-27,558.58,Clothing
1899,Swimming,2021-11-12,4883.48,Sports
1900,Insurance,2021-11-09,1904.38,Medical
1901,Scarf,2021-12-07,4517.54,Clothing
1902,Exhibition,2021-12-27,4379.65,Entertainment
1903,Train Ticket,2021-12-04,4937.23,Transportation
1904,Train Ticket,2021-12-25,634.74,Transportation
1905,Repair,2021-12-05,4908.98,Home
1906,Coffee,2021-12-10,3568.59,Food
1907,Streaming Service,2021-12-26,8813.5,Entertainment
1908,Sweater,2021-12-08,6062.38,Clothing
1909,Gift,2021-12-24,3650.82,Others
1910,Nightclub,2021-12-19,7928.91,Entertainment
1911,Breakfast,2021-12-27,5745.69,Food
1912,Data Plan,2021-12-08,2446.33,Communication
1913,Delivery,2021-12-18,1624.15,Food
1914,Storage,2021-12-01,5124.8,Others
1915,Medicine,2021-12-11,1964.3,Medical
1916,Exhibition,2021-12-08,5237.91,Entertainment
1917,Storage,2021-12-28,9239.47,Others
1918,Fuel,2021-12-19,8253.38,Transportation
1919,Hotel,2021-12-06,7923.9,Travel
1920,Swimming,2021-12-26,2717.55,Sports
1921,Visa Fee,2021-12-04,6131.91,Travel
1922,Tour Package,2021-12-17,5683.62,Travel
1923,Sweater,2021-12-14,4227.82,Clothing
1924,Tuition,2021-12-24,9973.57,Education
1925,Train Ticket,2021-12-28,2257.91,Transportation
1926,Lottery,2021-12-24,1482.73,Others
1927,Workshop,2021-12-04,6259.73,Education
1928,Pants,2021-12-27,5206.59,Clothing
1929,Sweater,2021-12-08,9766.81,Clothing
1930,Taxi,2021-12-06,4342.93,Travel
1931,Donation,2021-12-26,4096.6,Others
1932,Socks,2021-12-16,1749.83,Clothing
1933,Exam Fee,2021-12-09,3935.68,Education
1934,Ride Share,2021-12-03,5977.88,Transportation
1935,Hotel,2021-12-18,4845.27,Travel
1936,Equipment,2021-12-09,5108.61,Sports
1937,Lecture,2021-12-28,9316.62,Education
1938,Fax,2021-12-05,6853.35,Communication
1939,Snacks,2021-12-13,4107.92,Food
1940,Library Fee,2021-12-18,2986.61,Education
1941,Gym,2021-12-26,1799.07,Sports
1942,Furniture,2021-12-01,7594.07,Home
1943,Subway,2021-12-13,190.28,Transportation
1944,Therapy,2021-12-08,3328.25,Medical
1945,Books,2021-12-07,4667.14,Education
1946,Train Ticket,2021-12-23,3459.01,Transportation
1947,Security,2021-12-09,2449.01,Home
1948,Online Course,2021-12-18,9888.19,Education
1949,Running,2021-12-22,5964.1,Sports
1950,Miscellaneous,2021-12-22,7322.46,Others
1951,Jacket,2021-12-25,8108.93,Clothing
1952,Equipment,2021-12-27,7239.57,Sports
1953,Coffee,2021-12-09,5725.41,Food
1954,Scarf,2021-12-27,9743.43,Clothing
1955,Data Plan,2021-12-13,6214.09,Communication
1956,Miscellaneous,2021-12-26,5459.33,Others
1957,Exhibition,2021-12-21,193.49,Entertainment
1958,Train Ticket,2021-12-12,6067.1,Transportation
1959,Donation,2021-12-06,9390.52,Others
1960,Tips,2021-12-24,5296.74,Others
1961,Theater,2021-12-22,8805.43,Entertainment
1962,Repair,2021-12-24,9585.56,Home
1963,Bus,2021-12-11,6478.73,Transportation
1964,Data Plan,2021-12-17,760.57,Communication
1965,Tennis,2021-12-22,2780.15,Sports
1966,Doctor Visit,2021-12-12,7796.24,Medical
1967,Tuition,2021-12-01,1331.5,Education
1968,Dental,2021-12-26,9290.99,Medical
1969,Restaurant,2021-12-27,1541.5,Food
1970,Workshop,2021-12-23,2388.86,Education
1971,Sweater,2021-12-24,9236.45,Clothing
1972,Ride Share,2021-12-07,8644.48,Transportation
1973,Parking,2021-12-08,5767.34,Transportation
1974,Concert,2021-12-02,6010.39,Entertainment
1975,Exhibition,2021-12-26,8384.17,Entertainment
1976,Delivery,2021-12-14,9004.72,Food
1977,SIM Card,2021-12-14,3553.27,Communication
1978,Equipment,2021-12-07,1517.08,Sports
1979,Insurance,2021-12-07,9773.95,Medical
1980,Tour Package,2021-12-09,2798.03,Travel
1981,Roaming,2021-12-26,284.38,Communication
1982,Coffee,2021-12-24,5635.35,Food
1983,Coffee,2021-12-17,1500.48,Food
1984,Tips,2021-12-11,8267.55,Others
1985,Phone Bill,2021-12-24,3403.49,Communication
1986,Fuel,2021-12-23,6795.1,Transportation
1987,Theater,2021-12-05,8066.97,Entertainment
1988,Cleaning,2021-12-19,9231.65,Home
1989,Sweater,2021-12-25,9903.54,Clothing
1990,KTV,2021-12-18,4031.52,Entertainment
1991,Fast Food,2021-12-21,2763.81,Food
1992,Dinner,2021-12-02,1815.79,Food
1993,Training,2021-12-25,29.92,Education
1994,Therapy,2021-12-06,3864.61,Medical
1995,Eye Exam,2021-12-26,9818.25,Medical
1996,Health Check,2021-12-18,5750.37,Medical
1997,Train,2021-12-10,7268.59,Travel
1998,Delivery,2021-12-17,8910.64,Food
1999,Scarf,2021-12-24,3752.72,Clothing
2000,Football,2021-12-07,4783.45,Sports
2001,Rent,2022-01-17,5197.48,Home
2002,Bakery,2022-01-12,6252.78,Food
2003,Lottery,2022-01-10,2738.11,Others
2004,Doctor Visit,2022-01-21,1154.6,Medical
2005,Fine,2022-01-07,4454.79,Others
2006,Train Ticket,2022-01-24,2713.8,Transportation
2007,Ride Share,2022-01-03,4453.97,Transportation
2008,Streaming Service,2022-01-09,2107.34,Entertainment
2009,Scarf,2022-01-19,5741.75,Clothing
2010,Bakery,2022-01-11,3247.23,Food
2011,Exam Fee,2022-01-17,7178.79,Education
2012,Pet,2022-01-23,2629.76,Others
2013,Surgery,2022-01-05,7733.39,Medical
2014,Workshop,2022-01-10,1454.05,Education
2015,Miscellaneous,2022-01-09,3545.65,Others
2016,Game,2022-01-15,3603.83,Entertainment
2017,Doctor Visit,2022-01-24,4820.99,Medical
2018,Phone Bill,2022-01-12,439.52,Communication
2019,Yoga,2022-01-22,8453.77,Sports
2020,Fitness Class,2022-01-05,6887.94,Sports
2021,Amusement Park,2022-01-10,5426.35,Entertainment
2022,Taxi,2022-01-23,5047.96,Travel
2023,Books,2022-01-19,8630.91,Education
2024,Rental Car,2022-01-18,4899.08,Travel
2025,Dress,2022-01-02,2779.1,Clothing
2026,Train Ticket,2022-01-16,3525.49,Transportation
2027,Ride Share,2022-01-11,4004.13,Transportation
2028,Equipment,2022-01-10,1916.93,Sports
2029,Fine,2022-01-22,3181.8,Others
2030,Breakfast,2022-01-22,6252.51,Food
2031,Basketball,2022-01-07,1441.81,Sports
2032,Shoes,2022-01-22,9925.54,Clothing
2033,VPN,2022-01-06,4310.55,Communication
2034,Ride Share,2022-01-11,8949.19,Transportation
2035,Breakfast,2022-01-26,5814.54,Food
2036,Gift,2022-01-28,7892.93,Others
2037,Bicycle,2022-01-03,9713.77,Transportation
2038,Security,2022-01-25,4692.4,Home
2039,Parking,2022-01-11,631.4,Transportation
2040,Train Ticket,2022-01-13,8974.91,Transportation
2041,Therapy,2022-01-14,773.47,Medical
2042,Yoga,2022-01-17,2087.69,Sports
2043,Health Check,2022-01-13,8334.52,Medical
2044,Equipment,2022-01-10,8828.48,Sports
2045,Sweater,2022-01-02,8356.09,Clothing
2046,Security,2022-01-15,4515.75,Home
2047,Fine,2022-01-21,4111.91,Others
2048,Jacket,2022-01-01,648.9,Clothing
2049,Utilities,2022-01-12,2743.11,Home
2050,Miscellaneous,2022-01-21,3837.45,Others
2051,Seminar,2022-01-27,6659.37,Education
2052,Breakfast,2022-01-17,2334.18,Food
2053,Subscription,2022-01-01,8171.88,Others
2054,Utilities,2022-01-18,7563.83,Home
2055,Gift,2022-01-03,9639.09,Others
2056,Lecture,2022-01-14,7100.39,Education
2057,Workshop,2022-01-07,3660.2,Education
2058,Training,2022-01-10,4865.35,Education
2059,Tuition,2022-01-02,9447.81,Education
2060,Bus,2022-01-14,9664.53,Transportation
2061,Sweater,2022-01-09,8969.74,Clothing
2062,Lottery,2022-01-10,6652.21,Others
2063,Taxi,2022-01-14,9204.91,Travel
2064,Pet,2022-01-11,3545.8,Others
2065,Donation,2022-01-01,5325.19,Others
2066,Fast Food,2022-01-03,8056.56,Food
2067,Toll,2022-01-10,9226.96,Transportation
2068,Car Maintenance,2022-01-28,7561.86,Transportation
2069,Pants,2022-01-10,4466.94,Clothing
2070,SIM Card,2022-01-13,7497.21,Communication
2071,Laundry,2022-01-07,7866.42,Others
2072,Doctor Visit,2022-01-28,4345.96,Medical
2073,Exam Fee,2022-01-13,5397.09,Education
2074,Train,2022-01-21,1091.68,Travel
2075,Utilities,2022-01-28,6379.31,Home
2076,Dinner,2022-01-25,4493.52,Food
2077,Fitness Class,2022-01-21,5896.48,Sports
2078,Train Ticket,2022-01-10,4671.08,Transportation
2079,Parking,2022-01-18,9471.39,Transportation
2080,Exam Fee,2022-01-08,5996.7,Education
2081,Tuition,2022-01-17,720.36,Education
2082,Vaccine,2022-01-16,8966.04,Medical
2083,Travel Insurance,2022-01-04,2696.21,Travel
2084,Taxi,2022-01-03,3807.96,Travel
2085,Snacks,2022-01-01,4181.13,Food
2086,Game,2022-01-24,543.41,Entertainment
2087,Hat,2022-01-27,4430.6,Clothing
2088,Ride Share,2022-01-21,7842.45,Transportation
2089,Repair,2022-01-04,4031.61,Home
2090,Pet,2022-01-22,4636.25,Others
2091,Cleaning,2022-01-11,6735.17,Home
2092,Messenger App,2022-01-23,9366.18,Communication
2093,Phone Bill,2022-01-06,7397.71,Communication
2094,Books,2022-01-26,3829.22,Education
2095,Sweater,2022-01-12,5637.55,Clothing
2096,Movie,2022-01-14,2902.97,Entertainment
2097,Hat,2022-01-13,297.72,Clothing
2098,Mortgage,2022-01-12,2460.14,Home
2099,Streaming Service,2022-01-23,9687.79,Entertainment
2100,Mobile Recharge,2022-01-17,979.3,Communication
2101,Bus,2022-02-04,559.25,Transportation
2102,Calling Card,2022-02-14,1614.51,Communication
2103,Messenger App,2022-02-09,6422.54,Communication
2104,Theater,2022-02-17,6021.7,Entertainment
2105,Dress,2022-02-17,3626.85,Clothing
2106,Rental Car,2022-02-04,2924.8,Travel
2107,Fuel,2022-02-19,7800.92,Transportation
2108,Theater,2022-02-28,5163.09,Entertainment
2109,Taxi,2022-02-28,8178.76,Transportation
2110,Laundry,2022-02-10,7099.03,Others
2111,Gym,2022-02-10,6358.27,Sports
2112,Laundry,2022-02-09,6489.14,Others
2113,Visa Fee,2022-02-05,7330.12,Travel
2114,Basketball,2022-02-10,9420.6,Sports
2115,Luggage,2022-02-18,7590.75,Travel
2116,Dinner,2022-02-03,685.83,Food
2117,Data Plan,2022-02-08,6762.04,Communication
2118,Basketball,2022-02-02,4291.25,Sports
2119,Seminar,2022-02-16,7583.53,Education
2120,Calling Card,2022-02-15,9667.96,Communication
2121,Socks,2022-02-09,1714.43,Clothing
2122,Hotel,2022-02-15,6714.8,Travel
2123,Lecture,2022-02-15,4083.68,Education
2124,Tennis,2022-02-24,722.59,Sports
2125,SIM Card,2022-02-23,3009.4,Communication
2126,Insurance,2022-02-26,7475.28,Medical
2127,Decor,2022-02-03,7684.69,Home
2128,Stationery,2022-02-26,6834.46,Education
2129,Restaurant,2022-02-02,5143.4,Food
2130,Eye Exam,2022-02-03,5413.83,Medical
2131,Lecture,2022-02-03,8826.7,Education
2132,Train,2022-02-17,244.79,Travel
2133,Roaming,2022-02-13,15.93,Communication
2134,Data Plan,2022-02-06,9907.45,Communication
2135,Coffee,2022-02-22,4499.73,Food
2136,Security,2022-02-18,273.98,Home
2137,Visa Fee,2022-02-09,9134.3,Travel
2138,Scarf,2022-02-17,2727.34,Clothing
2139,Streaming Service,2022-02-26,2276.21,Entertainment
2140,Online Course,2022-02-22,1401.51,Education
2141,Vaccine,2022-02-22,2430.77,Medical
2142,Library Fee,2022-02-07,3896.08,Education
2143,Visa Fee,2022-02-06,7348.7,Travel
2144,Hotel,2022-02-28,3574.28,Travel
2145,Scarf,2022-02-03,345.63,Clothing
2146,Internet,2022-02-24,5227.07,Home
2147,Furniture,2022-02-08,31.1,Home
2148,Lecture,2022-02-04,5835.08,Education
2149,Lecture,2022-02-18,5740.41,Education
2150,Delivery,2022-02-08,249.4,Food
2151,Subway,2022-02-15,348.69,Transportation
2152,Lunch,2022-02-13,3633.78,Food
2153,Bar,2022-02-18,3607.59,Entertainment
2154,Delivery,2022-02-07,8638.97,Food
2155,Mobile Recharge,2022-02-16,2214.81,Communication
2156,Storage,2022-02-26,1855.7,Others
2157,Donation,2022-02-10,2401.56,Others
2158,Taxi,2022-02-06,3421.68,Travel
2159,Tour Package,2022-02-18,21.94,Travel
2160,Roaming,2022-02-07,5562.86,Communication
2161,Pants,2022-02-12,145.76,Clothing
2162,Subscription,2022-02-10,4576.57,Others
2163,Doctor Visit,2022-02-27,566.47,Medical
2164,Mobile Recharge,2022-02-26,1182.48,Communication
2165,Vaccine,2022-02-06,2789.34,Medical
2166,Fine,2022-02-16,4200.03,Others
2167,Health Check,2022-02-25,8141.68,Medical
2168,Surgery,2022-02-13,9500.44,Medical
2169,Vaccine,2022-02-04,4121.34,Medical
2170,Roaming,2022-02-22,2840.09,Communication
2171,Data Plan,2022-02-13,3632.32,Communication
2172,Visa Fee,2022-02-07,4121.06,Travel
2173,Storage,2022-02-23,2143.23,Others
2174,Gym,2022-02-23,5860.45,Sports
2175,Jacket,2022-02-06,2791.04,Clothing
2176,Seminar,2022-02-02,5805.36,Education
2177,Hospital,2022-02-15,2725.04,Medical
2178,Socks,2022-02-17,1025.41,Clothing
2179,Bus,2022-02-24,1025.01,Transportation
2180,Fitness Class,2022-02-04,7240.01,Sports
2181,Security,2022-02-12,2379.2,Home
2182,Security,2022-02-14,5557.17,Home
2183,Hotel,2022-02-20,481.4,Travel
2184,Internet,2022-02-27,3598.38,Home
2185,Surgery,2022-02-03,634.16,Medical
2186,Fast Food,2022-02-04,514.73,Food
2187,Game,2022-02-13,3302.01,Entertainment
2188,Nightclub,2022-02-05,4076.92,Entertainment
2189,Jacket,2022-02-23,5575.97,Clothing
2190,Basketball,2022-02-24,2576.15,Sports
2191,Fuel,2022-02-10,3081.19,Transportation
2192,Fitness Class,2022-02-07,2682.19,Sports
2193,Running,2022-02-06,4227.78,Sports
2194,Scarf,2022-02-20,7158.87,Clothing
2195,Surgery,2022-02-04,709.65,Medical
2196,Internet,2022-02-14,8190.09,Home
2197,Tennis,2022-02-17,2358.81,Sports
2198,Scarf,2022-02-14,7895.08,Clothing
2199,Flight,2022-02-03,8530.61,Travel
2200,Yoga,2022-02-22,770.64,Sports
2201,Stationery,2022-03-19,2934.48,Education
2202,Suit,2022-03-07,7692.16,Clothing
2203,Lecture,2022-03-02,4954.22,Education
2204,Gift,2022-03-06,1010.8,Others
2205,Health Check,2022-03-02,388.9,Medical
2206,Equipment,2022-03-22,8743.0,Sports
2207,Sweater,2022-03-10,7249.73,Clothing
2208,Decor,2022-03-06,5727.89,Home
2209,Restaurant,2022-03-11,7333.64,Food
2210,Parking,2022-03-26,820.88,Transportation
2211,Train Ticket,2022-03-15,1058.2,Transportation
2212,Vaccine,2022-03-13,4079.33,Medical
2213,Internet,2022-03-18,6136.43,Communication
2214,Storage,2022-03-05,1967.44,Others
2215,Doctor Visit,2022-03-06,4558.52,Medical
2216,Bakery,2022-03-24,2481.28,Food
2217,Subscription,2022-03-25,1095.98,Others
2218,Rental Car,2022-03-13,3608.73,Travel
2219,Pants,2022-03-19,2674.08,Clothing
2220,Rental Car,2022-03-19,5338.89,Travel
2221,Basketball,2022-03-16,5788.79,Sports
2222,Internet,2022-03-20,3962.17,Home
2223,Luggage,2022-03-19,9450.87,Travel
2224,Storage,2022-03-23,126.16,Others
2225,Bicycle,2022-03-06,8226.43,Transportation
2226,Tuition,2022-03-21,6483.81,Education
2227,Hospital,2022-03-22,468.31,Medical
2228,Running,2022-03-11,3793.73,Sports
2229,Subway,2022-03-20,1350.14,Transportation
2230,Donation,2022-03-15,9893.37,Others
2231,Library Fee,2022-03-07,3626.73,Education
2232,Hospital,2022-03-02,8648.5,Medical
2233,Game,2022-03-18,6164.32,Entertainment
2234,Travel Insurance,2022-03-02,8580.15,Travel
2235,Cleaning,2022-03-14,2858.37,Home
2236,Dinner,2022-03-23,5235.1,Food
2237,Subway,2022-03-12,2433.33,Transportation
2238,Data Plan,2022-03-28,602.6,Communication
2239,Dinner,2022-03-21,6001.74,Food
2240,Online Course,2022-03-24,2836.14,Education
2241,Sweater,2022-03-09,6102.46,Clothing
2242,Jacket,2022-03-27,3946.16,Clothing
2243,Library Fee,2022-03-13,3821.9,Education
2244,Snacks,2022-03-17,5601.46,Food
2245,Lottery,2022-03-14,4833.13,Others
2246,Messenger App,2022-03-01,9613.75,Communication
2247,Miscellaneous,2022-03-15,106.48,Others
2248,Amusement Park,2022-03-04,716.3,Entertainment
2249,Exam Fee,2022-03-13,3458.55,Education
2250,Fax,2022-03-18,453.76,Communication
2251,Shirt,2022-03-01,7071.57,Clothing
2252,Exam Fee,2022-03-27,1224.34,Education
2253,Bakery,2022-03-02,865.94,Food
2254,Fax,2022-03-02,4137.15,Communication
